,user,prediction
183228,595,
183237,90,
183240,621,
183241,457,
183243,141,
183244,151,
183245,414,
183246,608,
183251,592,
183255,145,
183256,272,
183257,376,
183260,228,
183261,534,
183264,303,
183265,426,
183270,170,
183271,536,
183272,611,
183273,612,
183274,105,
183275,370,
183276,58,
183277,188,
183279,204,
183280,575,
183282,83,
183283,110,
183284,150,
183285,413,
183286,508,
183289,68,
183290,525,
183291,116,
183292,147,
183293,14,
183294,546,
183298,344,
183299,349,
183300,424,
183301,454,
183304,199,
183305,242,
183306,270,
183307,284,
183312,506,
183313,566,
183315,2,
183316,149,
183319,529,
183321,118,
183328,99,
183329,302,
183330,313,
183333,66,
183334,186,
183335,275,
183341,616,
183342,628,
183344,174,
183346,562,
183353,252,
183354,551,
183355,144,
183356,18,
183357,475,
183361,138,
183363,180,
183366,134,
183367,584,
183369,617,
183371,36,
183372,187,
183373,208,
183376,53,
183383,533,
183384,195,
183386,424,
183387,53,
183392,59,
183395,343,
183396,166,
183399,518,
183400,216,
183402,18,
183403,493,
183407,629,
183408,261,
183409,550,
183410,490,
183413,541,
183414,18,
183418,284,
183419,31,
183420,53,
183421,588,
183422,78,
183423,28,
183426,333,
183428,556,
183430,473,
183433,146,
183437,235,
183438,48,
183439,92,
183440,415,
183441,531,
183442,175,
183443,494,
183444,59,
183445,314,
183448,518,
183449,216,
183451,411,
183452,528,
183455,198,
183456,424,
183458,148,
183463,451,
183464,580,
183466,65,
183467,53,
183468,255,
183470,530,
183474,300,
183475,406,
183476,412,
183478,587,
183481,26,
183482,192,
183483,329,
183486,409,
183489,285,
183490,601,
183491,319,
183492,157,
183493,225,
183495,224,
183498,435,
183500,259,
183511,348,
183512,308,
183514,169,
183515,479,
183518,377,
183519,57,
183522,235,
183524,48,
183525,544,
183528,279,
183529,19,
183531,117,
183534,425,
183537,447,
183541,615,
183543,165,
183546,179,
183547,189,
183549,461,
183550,88,
183551,197,
183552,107,
183553,202,
183557,175,
183560,610,
183563,437,
183564,456,
183566,307,
183568,220,
183569,301,
183571,161,
183572,23,
183574,549,
183575,238,
183576,624,
183577,453,
183579,331,
183580,400,
183581,543,
183582,524,
183583,234,
183584,239,
183585,264,
183586,312,
183587,635,
183588,509,
183590,293,
183591,404,
183594,216,
183595,261,
183597,181,
183598,2980,
183599,245,
183600,591,
183603,24,
183605,408,
183607,62,
183608,482,
183610,528,
183611,558,
183612,550,
183615,338,
183616,352,
183617,195,
183621,457,
183622,608,
183625,272,
183629,536,
183630,58,
183631,33,
183632,204,
183633,150,
183635,116,
183636,147,
183637,198,
183638,344,
183639,349,
183640,424,
183641,123,
183643,199,
183644,284,
183645,499,
183646,466,
183647,2,
183648,149,
183649,276,
183651,118,
183655,66,
183656,186,
183657,275,
183662,551,
183663,475,
183667,36,
183668,208,
183673,235,
183679,465,
183684,151,
183685,515,
183686,149,
183687,148,
183688,471,
183689,496,
183691,516,
183692,65,
183694,53,
183697,101,
183699,192,
183701,329,
183702,336,
183704,602,
183706,604,
183707,230,
183708,157,
183709,360,
183710,476,
183712,556,
183714,435,
183718,146,
183722,442,
183723,168,
183724,308,
183725,20,
183732,48,
183739,19,
183740,560,
183742,415,
183743,579,
183746,2910,
183747,262,
183748,563,
183750,316,
183751,461,
183754,547,
183755,202,
183758,456,
183759,445,
183762,100,
183765,549,
183768,343,
183769,438,
183770,543,
183772,533,
183773,264,
183774,509,
183775,10,
183778,510,
183779,240,
183780,25,
183781,73,
183782,245,
183783,408,
183785,62,
183788,411,
183789,477,
183790,482,
183791,550,
183793,335,
183794,338,
183795,195,
183796,256,
183798,490,
183805,109,
183807,426,
183809,536,
183811,58,
183812,188,
183813,575,
183814,508,
183817,567,
183818,198,
183821,344,
183822,424,
183824,342,
183825,199,
183826,242,
183827,284,
183828,42,
183829,566,
183832,302,
183840,148,
183849,308,
183850,452,
183855,461,
183858,549,
183860,543,
183861,569,
183862,216,
183863,482,
183864,528,
183865,352,
183868,344,
183870,199,
183873,302,
183874,475,
183875,53,
183883,1,
183885,474,
183886,570,
183892,531,
183894,8,
183896,549,
183897,136,
183900,524,
183902,482,
183903,352,
183908,424,
183909,199,
183912,187,
183913,193,
183915,333,
183916,601,
183917,157,
183919,132,
183920,386,
183922,139,
183926,425,
183929,175,
183931,514,
183932,136,
183934,216,
183943,319,
183949,524,
183950,509,
183957,303,
183958,302,
183961,92,
183962,563,
183964,114,
183973,553,
183974,415,
183980,214,
183983,131,
183984,149,
183992,229,
183997,11,
183998,281,
183999,148,
184000,463,
184002,392,
184006,516,
184007,53,
184008,255,
184012,34,
184013,530,
184015,436,
184017,300,
184019,587,
184020,192,
184021,271,
184022,329,
184023,336,
184026,223,
184028,602,
184031,601,
184032,22,
184033,604,
184035,346,
184036,476,
184038,556,
184040,355,
184045,631,
184047,442,
184050,308,
184052,169,
184053,139,
184054,359,
184057,306,
184063,48,
184064,268,
184066,92,
184069,117,
184073,262,
184076,563,
184077,165,
184078,366,
184079,179,
184080,461,
184081,531,
184082,202,
184084,17,
184087,610,
184088,445,
184090,176,
184091,549,
184093,136,
184094,453,
184096,343,
184097,585,
184098,438,
184099,166,
184100,543,
184102,524,
184103,533,
184104,264,
184107,509,
184110,216,
184111,418,
184114,249,
184115,240,
184116,73,
184117,245,
184118,62,
184119,121,
184120,480,
184121,482,
184122,528,
184124,550,
184126,352,
184127,195,
184131,457,
184132,151,
184135,109,
184136,58,
184138,14,
184139,198,
184140,349,
184141,424,
184142,342,
184143,454,
184145,242,
184146,284,
184147,522,
184148,42,
184149,566,
184152,302,
184154,557,
184159,475,
184161,148,
184163,513,
184168,289,
184169,558,
184171,469,
184176,148,
184180,155,
184183,26,
184184,329,
184186,601,
184188,346,
184189,476,
184192,325,
184195,620,
184196,268,
184198,419,
184204,461,
184205,531,
184209,277,
184210,438,
184211,264,
184213,45,
184214,569,
184215,528,
184217,338,
184226,368,
184229,329,
184235,429,
184238,92,
184242,127,
184243,531,
184246,381,
184248,445,
184250,629,
184255,524,
184257,113,
184260,214,
184265,575,
184267,424,
184269,149,
184275,336,
184278,169,
184279,48,
184280,117,
184281,563,
184284,543,
184285,73,
184287,58,
184288,42,
184289,566,
184290,148,
184292,516,
184294,255,
184295,368,
184296,436,
184297,372,
184298,93,
184299,355,
184303,163,
184305,19,
184307,117,
184308,262,
184309,563,
184310,179,
184311,445,
184312,273,
184315,543,
184316,509,
184317,73,
184318,195,
184320,371,
184321,260,
184322,454,
184324,302,
184327,18,
184330,392,
184331,271,
184332,225,
184334,355,
184335,386,
184339,429,
184342,310,
184343,549,
184344,453,
184346,438,
184347,524,
184350,411,
184351,550,
184356,75,
184357,342,
184364,302,
184366,483,
184368,516,
184369,588,
184371,126,
184372,587,
184374,333,
184376,319,
184377,346,
184378,476,
184380,224,
184381,556,
184386,146,
184388,442,
184392,308,
184397,48,
184406,175,
184407,35,
184408,2947,
184409,23,
184410,549,
184411,314,
184415,524,
184416,10,
184417,518,
184419,45,
184420,216,
184422,62,
184424,351,
184425,411,
184426,528,
184427,550,
184428,338,
184430,630,
184431,265,
184436,106,
184438,424,
184439,123,
184444,302,
184455,319,
184456,346,
184458,297,
184460,442,
184469,447,
184470,489,
184475,114,
184476,629,
184477,549,
184478,238,
184480,314,
184485,264,
184486,403,
184487,509,
184489,10,
184492,216,
184493,237,
184494,411,
184495,550,
184502,33,
184503,204,
184504,424,
184506,123,
184507,199,
184508,566,
184509,99,
184510,302,
184512,174,
184521,390,
184522,148,
184528,516,
184530,137,
184531,588,
184533,133,
184535,321,
184536,633,
184538,593,
184540,368,
184543,385,
184549,577,
184551,192,
184552,329,
184558,22,
184559,604,
184560,230,
184561,319,
184562,225,
184563,346,
184566,416,
184567,355,
184570,259,
184571,512,
184575,308,
184577,429,
184580,295,
184582,570,
184587,559,
184592,5,
184593,163,
184594,268,
184598,19,
184599,92,
184601,257,
184602,299,
184604,554,
184608,484,
184610,15,
184611,511,
184612,269,
184615,383,
184616,531,
184617,318,
184618,202,
184621,609,
184623,398,
184626,175,
184627,423,
184629,498,
184632,35,
184633,2947,
184634,485,
184635,456,
184638,229,
184642,220,
184643,301,
184648,39,
184651,520,
184652,514,
184656,314,
184657,331,
184659,166,
184662,524,
184663,63,
184664,635,
184665,403,
184666,459,
184667,509,
184668,102,
184669,518,
184673,216,
184677,82,
184678,364,
184679,591,
184681,70,
184684,62,
184686,156,
184689,411,
184690,323,
184693,338,
184694,352,
184696,595,
184702,60,
184703,621,
184704,221,
184705,457,
184706,414,
184708,334,
184710,272,
184712,487,
184714,303,
184715,426,
184719,58,
184720,11,
184721,83,
184722,150,
184724,600,
184726,424,
184727,454,
184729,242,
184730,284,
184731,135,
184732,499,
184734,119,
184735,506,
184736,79,
184738,149,
184739,573,
184740,281,
184741,302,
184743,186,
184744,535,
184750,74,
184754,36,
184755,187,
184756,208,
184759,146,
184763,238,
184765,117,
184766,549,
184767,245,
184772,602,
184775,563,
184776,136,
184777,166,
184779,550,
184780,352,
184783,424,
184785,42,
184788,1265,
184790,329,
184792,346,
184795,432,
184796,268,
184799,531,
184803,549,
184805,331,
184807,518,
184808,293,
184809,45,
184810,38,
184812,156,
184813,411,
184814,528,
184816,199,
184824,187,
184826,195,
184833,271,
184836,319,
184837,346,
184845,620,
184846,268,
184850,531,
184852,202,
184854,583,
184857,438,
184859,543,
184861,403,
184862,10,
184865,45,
184867,216,
184869,528,
184870,550,
184871,195,
184877,303,
184880,499,
184882,302,
184886,1265,
184893,531,
184894,202,
184898,10,
184900,550,
184901,352,
184906,566,
184909,302,
184913,53,
184920,474,
184923,461,
184924,531,
184925,202,
184928,175,
184929,8,
184931,549,
184933,331,
184935,524,
184936,10,
184941,411,
184942,482,
184944,528,
184948,203,
184950,424,
184958,187,
184959,148,
184962,34,
184963,385,
184965,436,
184967,406,
184969,26,
184970,319,
184971,225,
184972,346,
184973,603,
184977,163,
184980,189,
184982,37,
184983,531,
184988,467,
184989,524,
184992,45,
184994,38,
184998,411,
184999,528,
185002,203,
185003,151,
185004,534,
185008,365,
185015,481,
185020,406,
185021,412,
185023,192,
185025,329,
185027,223,
185029,230,
185030,319,
185033,355,
185035,581,
185038,169,
185039,570,
185040,48,
185041,163,
185046,531,
185047,202,
185052,310,
185057,520,
185058,549,
185059,136,
185061,273,
185062,439,
185064,331,
185065,467,
185067,543,
185069,524,
185070,533,
185071,264,
185074,509,
185076,10,
185080,518,
185081,293,
185082,45,
185083,216,
185084,261,
185085,82,
185087,24,
185089,62,
185092,411,
185093,528,
185094,352,
185095,195,
185098,90,
185100,203,
185101,151,
185104,534,
185105,611,
185106,204,
185107,379,
185109,199,
185110,284,
185111,201,
185115,302,
185119,187,
185120,148,
185123,392,
185124,623,
185126,85,
185128,65,
185129,255,
185130,481,
185131,133,
185135,412,
185137,76,
185138,26,
185139,626,
185140,271,
185143,223,
185147,409,
185148,601,
185149,372,
185150,604,
185151,122,
185153,346,
185154,539,
185159,291,
185160,435,
185166,442,
185167,6,
185169,178,
185170,308,
185173,169,
185178,48,
185179,163,
185180,268,
185183,92,
185184,117,
185186,554,
185187,425,
185194,37,
185195,531,
185198,202,
185204,217,
185205,326,
185207,100,
185208,495,
185209,49,
185210,520,
185212,549,
185213,130,
185214,624,
185217,273,
185218,343,
185220,331,
185221,438,
185222,129,
185223,543,
185225,524,
185226,533,
185228,264,
185230,403,
185231,509,
185234,10,
185235,518,
185237,261,
185238,418,
185240,181,
185241,249,
185242,364,
185243,288,
185244,240,
185245,245,
185246,113,
185247,237,
185249,351,
185251,411,
185252,477,
185253,29,
185255,528,
185257,550,
185259,338,
185260,352,
185261,256,
185265,630,
185266,151,
185268,272,
185273,426,
185274,58,
185275,33,
185276,204,
185277,369,
185278,413,
185279,508,
185283,260,
185286,424,
185287,123,
185288,379,
185291,199,
185292,284,
185294,499,
185295,42,
185296,566,
185297,149,
185299,294,
185300,118,
185305,174,
185311,36,
185312,208,
185314,148,
185315,471,
185316,496,
185319,516,
185321,613,
185322,530,
185323,101,
185329,300,
185330,406,
185333,26,
185335,192,
185337,329,
185338,336,
185340,388,
185341,602,
185343,222,
185344,372,
185345,604,
185346,157,
185347,360,
185348,476,
185349,556,
185351,355,
185357,631,
185358,442,
185360,13,
185361,178,
185362,40,
185363,139,
185370,48,
185371,544,
185372,268,
185374,19,
185376,117,
185377,579,
185380,2910,
185382,262,
185384,563,
185388,179,
185389,127,
185390,316,
185391,461,
185393,547,
185394,17,
185396,610,
185398,456,
185399,441,
185400,326,
185401,173,
185402,445,
185404,241,
185405,495,
185406,23,
185409,549,
185411,130,
185412,624,
185413,453,
185415,343,
185416,438,
185418,543,
185420,533,
185421,264,
185422,509,
185425,10,
185428,216,
185429,510,
185430,288,
185431,240,
185432,2980,
185433,25,
185434,73,
185435,245,
185438,62,
185439,121,
185441,351,
185442,411,
185443,477,
185444,482,
185445,29,
185448,550,
185450,335,
185451,338,
185452,195,
185454,490,
185458,109,
185460,426,
185461,536,
185462,58,
185463,575,
185464,508,
185466,567,
185467,198,
185469,344,
185470,424,
185471,342,
185472,454,
185473,199,
185474,242,
185475,284,
185476,42,
185477,566,
185478,131,
185480,118,
185482,302,
185483,275,
185490,36,
185492,31,
185493,108,
185494,211,
185495,115,
185498,501,
185499,548,
185500,190,
185501,618,
185503,308,
185504,250,
185505,57,
185506,117,
185507,504,
185510,2910,
185511,37,
185512,231,
185513,278,
185517,113,
185518,390,
185521,621,
185523,546,
185524,424,
185525,123,
185527,284,
185528,46,
185530,601,
185532,386,
185534,308,
185535,169,
185542,438,
185547,261,
185550,351,
185551,482,
185553,352,
185556,11,
185564,593,
185572,62,
185573,195,
185574,131,
185576,496,
185582,329,
185583,601,
185584,319,
185587,386,
185588,308,
185593,504,
185596,531,
185599,175,
185601,229,
185604,520,
185606,166,
185607,524,
185611,482,
185615,376,
185618,199,
185620,187,
185625,148,
185629,101,
185630,412,
185632,577,
185633,192,
185641,93,
185642,556,
185643,355,
185645,146,
185647,297,
185650,442,
185651,308,
185652,429,
185653,169,
185654,139,
185656,295,
185662,19,
185663,560,
185667,366,
185670,107,
185673,456,
185674,326,
185675,173,
185677,549,
185678,130,
185679,136,
185680,453,
185682,87,
185683,533,
185684,264,
185685,403,
185686,509,
185687,102,
185689,518,
185690,216,
185691,249,
185693,240,
185694,245,
185698,125,
185700,29,
185706,426,
185707,105,
185708,58,
185709,198,
185711,349,
185712,424,
185714,42,
185715,566,
185716,149,
185717,529,
185718,118,
185720,184,
185721,302,
185722,174,
185727,137,
185730,321,
185738,604,
185740,305,
185743,474,
185744,295,
185747,452,
185748,163,
185749,92,
185750,117,
185754,2910,
185760,278,
185761,445,
185763,449,
185764,549,
185769,70,
185770,480,
185771,195,
185774,621,
185776,608,
185777,272,
185779,83,
185780,424,
185781,123,
185783,242,
185784,135,
185785,119,
185786,506,
185789,186,
185790,605,
185795,278,
185797,390,
185798,424,
185799,392,
185805,319,
185806,157,
185807,225,
185809,631,
185814,590,
185817,2947,
185819,161,
185822,549,
185823,238,
185824,331,
185826,166,
185828,509,
185832,550,
185835,515,
185839,131,
185840,149,
185844,187,
185845,393,
185847,2796,
185859,261,
185864,451,
185871,308,
185872,169,
185878,97,
185879,635,
185880,518,
185886,235,
185887,304,
185888,463,
185892,516,
185893,1265,
185894,53,
185897,34,
185898,193,
185899,126,
185901,385,
185902,28,
185903,183,
185905,300,
185908,587,
185911,26,
185913,192,
185914,271,
185915,329,
185917,388,
185921,319,
185922,157,
185923,225,
185924,367,
185925,476,
185927,111,
185928,224,
185929,132,
185930,386,
185934,146,
185938,274,
185939,631,
185940,442,
185946,402,
185953,268,
185955,397,
185958,425,
185963,179,
185967,531,
185968,547,
185969,263,
185970,619,
185972,231,
185974,398,
185976,175,
185978,498,
185980,583,
185981,594,
185982,610,
185983,2947,
185984,310,
185986,173,
185987,301,
185991,176,
185992,380,
185993,520,
185994,549,
185996,624,
185999,331,
186001,166,
186002,524,
186003,533,
186005,509,
186009,45,
186014,181,
186015,249,
186016,364,
186018,24,
186023,411,
186024,482,
186026,390,
186027,550,
186029,338,
186030,352,
186034,382,
186035,151,
186037,272,
186038,515,
186040,534,
186042,303,
186043,413,
186044,508,
186045,68,
186047,424,
186048,123,
186052,466,
186056,131,
186057,149,
186061,118,
186064,302,
186065,275,
186067,410,
186072,18,
186076,180,
186078,36,
186079,208,
186080,393,
186086,524,
186087,509,
186092,463,
186093,496,
186096,540,
186097,623,
186100,137,
186101,451,
186102,1265,
186105,53,
186106,588,
186108,133,
186110,78,
186111,613,
186112,633,
186115,597,
186118,193,
186119,530,
186121,28,
186125,587,
186128,27,
186129,577,
186131,192,
186133,253,
186134,329,
186140,91,
186141,409,
186142,578,
186148,22,
186149,604,
186150,319,
186151,493,
186152,157,
186153,225,
186154,232,
186156,111,
186157,224,
186160,416,
186161,444,
186162,355,
186163,386,
186166,259,
186168,297,
186171,274,
186173,442,
186174,86,
186175,474,
186176,205,
186178,3,
186179,142,
186181,308,
186184,429,
186185,169,
186186,500,
186187,295,
186188,431,
186189,377,
186190,402,
186195,491,
186196,96,
186197,235,
186198,545,
186199,620,
186202,266,
186204,5,
186205,163,
186206,191,
186207,258,
186211,92,
186212,415,
186214,299,
186217,227,
186219,598,
186222,154,
186223,309,
186226,2910,
186227,15,
186228,43,
186230,511,
186235,165,
186238,383,
186240,88,
186241,531,
186242,547,
186244,619,
186245,231,
186246,552,
186247,72,
186248,398,
186249,538,
186250,175,
186251,387,
186252,423,
186253,498,
